"date","ticker","shares","closing_price","portfolio_value","received_dividends","name","portfolio"
"2021-02-14","PFLT",1400,"11.73","16422.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-15","PFLT",1400,"11.73","16422.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-16","PFLT",1400,"11.84","16576.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-17","PFLT",1400,"11.80","16520.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-18","PFLT",1400,"11.78","16492.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-19","PFLT",1400,"11.92","16688.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-20","PFLT",1400,"11.92","16688.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-21","PFLT",1400,"11.92","16688.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-22","PFLT",1400,"11.96","16744.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-23","PFLT",1400,"11.94","16716.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-24","PFLT",1400,"12.04","16856.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-25","PFLT",1400,"11.82","16548.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-26","PFLT",1400,"11.92","16688.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-27","PFLT",1400,"11.92","16688.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-02-28","PFLT",1400,"11.92","16688.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-01","PFLT",1400,"12.10","16940.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-02","PFLT",1400,"12.13","16982.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-03","PFLT",1400,"12.12","16968.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-04","PFLT",1400,"11.96","16744.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-05","PFLT",1400,"11.99","16786.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-06","PFLT",1400,"11.99","16786.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-07","PFLT",1400,"11.99","16786.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-08","PFLT",1400,"12.18","17052.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-09","PFLT",1400,"12.07","16898.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-10","PFLT",1400,"12.20","17080.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-11","PFLT",1400,"12.22","17108.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-12","PFLT",1400,"12.42","17388.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-13","PFLT",1400,"12.42","17388.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-14","PFLT",1400,"12.42","17388.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-15","PFLT",1400,"12.63","17682.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-16","PFLT",1400,"12.62","17668.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-17","PFLT",1400,"12.43","17402.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-18","PFLT",1400,"12.12","16968.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-19","PFLT",1400,"12.13","16982.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-20","PFLT",1400,"12.13","16982.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-21","PFLT",1400,"12.13","16982.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-22","PFLT",1400,"12.23","17122.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-23","PFLT",1400,"12.05","16870.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-24","PFLT",1400,"12.00","16800.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-25","PFLT",1400,"12.02","16828.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-26","PFLT",1400,"12.03","16842.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-27","PFLT",1400,"12.03","16842.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-28","PFLT",1400,"12.03","16842.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-29","PFLT",1400,"11.99","16786.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-30","PFLT",1400,"11.98","16772.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-03-31","PFLT",1400,"11.88","16632.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-01","PFLT",1400,"11.99","16786.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-02","PFLT",1400,"11.99","16786.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-03","PFLT",1400,"11.99","16786.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-04","PFLT",1400,"11.99","16786.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-05","PFLT",1400,"12.07","16898.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-06","PFLT",1400,"12.23","17122.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-07","PFLT",1400,"12.29","17206.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-08","PFLT",1400,"12.53","17542.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-09","PFLT",1400,"12.65","17710.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-10","PFLT",1400,"12.65","17710.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-11","PFLT",1400,"12.65","17710.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-12","PFLT",1400,"12.74","17836.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-13","PFLT",1400,"12.84","17976.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-14","PFLT",1400,"12.49","17486.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-15","PFLT",1400,"12.64","17696.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-16","PFLT",1400,"12.67","17738.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-17","PFLT",1400,"12.67","17738.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-18","PFLT",1400,"12.67","17738.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-19","PFLT",1400,"12.65","17710.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-20","PFLT",1400,"12.64","17696.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-21","PFLT",1400,"12.71","17794.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-22","PFLT",1400,"12.63","17682.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-23","PFLT",1400,"12.64","17696.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-24","PFLT",1400,"12.64","17696.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-25","PFLT",1400,"12.64","17696.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-26","PFLT",1400,"12.77","17878.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-27","PFLT",1400,"12.81","17934.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-28","PFLT",1400,"12.68","17752.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-29","PFLT",1400,"12.71","17794.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-04-30","PFLT",1400,"12.58","17612.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-01","PFLT",1400,"12.58","17612.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-02","PFLT",1400,"12.58","17612.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-03","PFLT",1400,"12.61","17654.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-04","PFLT",1400,"12.54","17556.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-05","PFLT",1400,"12.75","17850.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-06","PFLT",1400,"12.72","17808.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-07","PFLT",1400,"12.74","17836.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-08","PFLT",1400,"12.74","17836.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-09","PFLT",1400,"12.74","17836.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-10","PFLT",1400,"12.51","17514.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-11","PFLT",1400,"12.45","17430.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-12","PFLT",1400,"11.94","16716.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-13","PFLT",1400,"12.30","17220.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-14","PFLT",1400,"12.26","17164.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-15","PFLT",1400,"12.26","17164.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-16","PFLT",1400,"12.26","17164.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-17","PFLT",1400,"12.32","17248.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-18","PFLT",1400,"12.35","17290.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-19","PFLT",1400,"12.43","17402.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-20","PFLT",1400,"12.45","17430.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-21","PFLT",1400,"12.45","17430.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-22","PFLT",1400,"12.45","17430.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-23","PFLT",1400,"12.45","17430.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-24","PFLT",1400,"12.55","17570.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-25","PFLT",1400,"12.39","17346.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-26","PFLT",1400,"12.50","17500.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-27","PFLT",1400,"12.60","17640.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-28","PFLT",1400,"12.64","17696.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-29","PFLT",1400,"12.64","17696.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-30","PFLT",1400,"12.64","17696.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-05-31","PFLT",1400,"12.64","17696.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-01","PFLT",1400,"12.65","17710.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-02","PFLT",1400,"12.68","17752.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-03","PFLT",1400,"12.75","17850.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-04","PFLT",1400,"12.77","17878.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-05","PFLT",1400,"12.77","17878.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-06","PFLT",1400,"12.77","17878.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-07","PFLT",1400,"12.78","17892.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-08","PFLT",1400,"12.94","18116.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-09","PFLT",1400,"13.05","18270.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-10","PFLT",1400,"13.01","18214.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-11","PFLT",1400,"13.02","18228.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-12","PFLT",1400,"13.02","18228.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-13","PFLT",1400,"13.02","18228.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-14","PFLT",1400,"13.19","18466.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-15","PFLT",1400,"13.04","18256.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-16","PFLT",1400,"12.92","18088.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-17","PFLT",1400,"12.78","17892.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-18","PFLT",1400,"12.53","17542.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-19","PFLT",1400,"12.53","17542.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-20","PFLT",1400,"12.53","17542.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-21","PFLT",1400,"12.81","17934.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-22","PFLT",1400,"12.85","17990.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-23","PFLT",1400,"12.88","18032.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-24","PFLT",1400,"12.87","18018.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-25","PFLT",1400,"12.63","17682.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-26","PFLT",1400,"12.63","17682.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-27","PFLT",1400,"12.63","17682.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-28","PFLT",1400,"12.80","17920.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-29","PFLT",1400,"12.65","17710.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-06-30","PFLT",1400,"12.72","17808.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-01","PFLT",1400,"12.83","17962.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-02","PFLT",1400,"13.13","18382.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-03","PFLT",1400,"13.13","18382.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-04","PFLT",1400,"13.13","18382.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-05","PFLT",1400,"13.13","18382.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-06","PFLT",1400,"13.41","18774.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-07","PFLT",1400,"13.09","18326.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-08","PFLT",1400,"13.05","18270.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-09","PFLT",1400,"13.16","18424.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-10","PFLT",1400,"13.16","18424.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-11","PFLT",1400,"13.16","18424.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-12","PFLT",1400,"13.36","18704.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-13","PFLT",1400,"13.36","18704.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-14","PFLT",1400,"13.26","18564.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-15","PFLT",1400,"13.20","18480.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-16","PFLT",1400,"13.02","18228.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-17","PFLT",1400,"13.02","18228.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-18","PFLT",1400,"13.02","18228.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-19","PFLT",1400,"12.83","17962.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-20","PFLT",1400,"12.98","18172.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-21","PFLT",1400,"13.06","18284.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-22","PFLT",1400,"12.93","18102.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-23","PFLT",1400,"12.97","18158.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-24","PFLT",1400,"12.97","18158.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-25","PFLT",1400,"12.97","18158.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-26","PFLT",1400,"13.05","18270.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-27","PFLT",1400,"13.01","18214.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-28","PFLT",1400,"13.00","18200.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-29","PFLT",1400,"13.01","18214.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-30","PFLT",1400,"12.97","18158.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-07-31","PFLT",1400,"12.97","18158.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-01","PFLT",1400,"12.97","18158.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-02","PFLT",1400,"12.99","18186.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-03","PFLT",1400,"13.02","18228.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-04","PFLT",1400,"12.84","17976.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-05","PFLT",1400,"13.13","18382.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-06","PFLT",1400,"13.13","18382.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-07","PFLT",1400,"13.13","18382.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-08","PFLT",1400,"13.13","18382.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-09","PFLT",1400,"13.10","18340.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-10","PFLT",1400,"13.04","18256.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-11","PFLT",1400,"13.19","18466.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-12","PFLT",1400,"13.21","18494.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-13","PFLT",1400,"13.30","18620.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-14","PFLT",1400,"13.30","18620.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-15","PFLT",1400,"13.30","18620.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-16","PFLT",1400,"13.27","18578.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-17","PFLT",1400,"13.05","18270.00","140.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-18","PFLT",1400,"13.00","18200.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-19","PFLT",1400,"12.51","17514.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-20","PFLT",1400,"12.82","17948.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-21","PFLT",1400,"12.82","17948.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-22","PFLT",1400,"12.82","17948.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-23","PFLT",1400,"12.74","17836.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-24","PFLT",1400,"12.78","17892.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-25","PFLT",1400,"12.85","17990.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-26","PFLT",1400,"12.79","17906.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-27","PFLT",1400,"12.93","18102.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-28","PFLT",1400,"12.93","18102.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-29","PFLT",1400,"12.93","18102.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-30","PFLT",1400,"12.80","17920.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-08-31","PFLT",1400,"12.87","18018.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-01","PFLT",1400,"12.88","18032.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-02","PFLT",1400,"12.84","17976.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-03","PFLT",1400,"12.93","18102.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-04","PFLT",1400,"12.93","18102.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-05","PFLT",1400,"12.93","18102.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-06","PFLT",1400,"12.93","18102.00","0","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-07","PFLT",1400,"12.80","17920.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-08","PFLT",1400,"12.92","18088.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-09","PFLT",1400,"12.94","18116.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
"2021-09-10","PFLT",1400,"12.87","18018.00","0.00","PennantPark Floating Rate Capital","Portfolio High Bill"
